iter	Logloss
300	0.0001461437202
301	0.0001461437202
302	0.0001461437202
303	0.0001461437202
304	0.0001461437202
305	0.0001461437202
306	0.0001461437202
307	0.0001461437202
308	0.0001461437202
309	0.0001461437202
310	0.0001461437202
311	0.0001461437202
312	0.0001461437202
313	0.0001461437202
314	0.0001461437202
315	0.0001461437202
316	0.0001461437202
317	0.0001461437202
318	0.0001461437202
319	0.0001461437202
320	0.0001461437202
321	0.0001461437202
322	0.0001461437202
323	0.0001461437202
324	0.0001461437202
325	0.0001461437202
326	0.0001461437202
327	0.0001461437202
328	0.0001461437202
329	0.0001461437202
330	0.0001461437202
331	0.0001461437202
332	0.0001461437202
333	0.0001461437202
334	0.0001461437202
335	0.0001461437202
336	0.0001461437202
337	0.0001461437202
338	0.0001461437202
339	0.0001461437202
340	0.0001461437202
341	0.0001461437202
342	0.0001461437202
343	0.0001461437202
344	0.0001461437202
345	0.0001461437202
346	0.0001461437202
347	0.0001461437202
348	0.0001461437202
349	0.0001461437202
350	0.0001461437202
351	0.0001461437202
352	0.0001461437202
353	0.0001461437202
354	0.0001461437202
355	0.0001461437202
356	0.0001461437202
357	0.0001461437202
358	0.0001461437202
359	0.0001461437202
360	0.0001461437202
361	0.0001461437202
362	0.0001461437202
363	0.0001461437202
364	0.0001461437202
365	0.0001461437202
366	0.0001461437202
367	0.0001461437202
368	0.0001461437202
369	0.0001461437202
370	0.0001461437202
371	0.0001461437202
372	0.0001461437202
373	0.0001461437202
374	0.0001461437202
375	0.0001461437202
376	0.0001461437202
377	0.0001461437202
378	0.0001461437202
379	0.0001461437202
380	0.0001461437202
381	0.0001461437202
382	0.0001461437202
383	0.0001461437202
384	0.0001461437202
385	0.0001461437202
386	0.0001461437202
387	0.0001461437202
388	0.0001461437202
389	0.0001461437202
390	0.0001461437202
391	0.0001461437202
392	0.0001461437202
393	0.0001461437202
394	0.0001461437202
395	0.0001461437202
396	0.0001461437202
397	0.0001461437202
398	0.0001461437202
399	0.0001461437202
400	0.0001461437202
401	0.0001461437202
402	0.0001461437202
403	0.0001461437202
404	0.0001461437202
405	0.0001461437202
406	0.0001461437202
407	0.0001461437202
408	0.0001461437202
409	0.0001461437202
410	0.0001461437202
411	0.0001461437202
412	0.0001461437202
413	0.0001461437202
414	0.0001461437202
415	0.0001461437202
416	0.0001461437202
417	0.0001461437202
418	0.0001461437202
419	0.0001461437202
420	0.0001461437202
421	0.0001461437202
422	0.0001461437202
423	0.0001461437202
424	0.0001461437202
425	0.0001461437202
426	0.0001461437202
427	0.0001461437202
428	0.0001461437202
429	0.0001461437202
430	0.0001461437202
431	0.0001461437202
432	0.0001461437202
433	0.0001461437202
434	0.0001461437202
435	0.0001461437202
436	0.0001461437202
437	0.0001461437202
438	0.0001461437202
439	0.0001461437202
440	0.0001461437202
441	0.0001461437202
442	0.0001461437202
443	0.0001461437202
444	0.0001461437202
445	0.0001461437202
446	0.0001461437202
447	0.0001461437202
448	0.0001461437202
449	0.0001461437202
450	0.0001461437202
451	0.0001461437202
452	0.0001461437202
453	0.0001461437202
454	0.0001461437202
455	0.0001461437202
456	0.0001461437202
457	0.0001461437202
458	0.0001461437202
459	0.0001461437202
460	0.0001461437202
461	0.0001461437202
462	0.0001461437202
463	0.0001461437202
464	0.0001461437202
465	0.0001461437202
466	0.0001461437202
467	0.0001461437202
468	0.0001461437202
469	0.0001461437202
470	0.0001461437202
471	0.0001461437202
472	0.0001461437202
473	0.0001461437202
474	0.0001461437202
475	0.0001461437202
476	0.0001461437202
477	0.0001461437202
478	0.0001461437202
479	0.0001461437202
480	0.0001461437202
481	0.0001461437202
482	0.0001461437202
483	0.0001461437202
484	0.0001461437202
485	0.0001461437202
486	0.0001461437202
487	0.0001461437202
488	0.0001461437202
489	0.0001461437202
490	0.0001461437202
491	0.0001461437202
492	0.0001461437202
493	0.0001461437202
494	0.0001461437202
495	0.0001461437202
496	0.0001461437202
497	0.0001461437202
498	0.0001461437202
499	0.0001461437202
500	0.0001461437202
501	0.0001461437202
502	0.0001461437202
503	0.0001461437202
504	0.0001461437202
505	0.0001461437202
506	0.0001461437202
507	0.0001461437202
508	0.0001461437202
509	0.0001461437202
510	0.0001461437202
511	0.0001461437202
512	0.0001461437202
513	0.0001461437202
514	0.0001461437202
515	0.0001461437202
516	0.0001461437202
517	0.0001461437202
518	0.0001461437202
519	0.0001461437202
520	0.0001461437202
521	0.0001461437202
522	0.0001461437202
523	0.0001461437202
524	0.0001461437202
525	0.0001461437202
526	0.0001461437202
527	0.0001461437202
528	0.0001461437202
529	0.0001461437202
530	0.0001461437202
531	0.0001461437202
532	0.0001461437202
533	0.0001461437202
534	0.0001461437202
535	0.0001461437202
536	0.0001461437202
537	0.0001461437202
538	0.0001461437202
539	0.0001461437202
540	0.0001461437202
541	0.0001461437202
542	0.0001461437202
543	0.0001461437202
544	0.0001461437202
545	0.0001461437202
546	0.0001461437202
547	0.0001461437202
548	0.0001461437202
549	0.0001461437202
550	0.0001461437202
551	0.0001461437202
552	0.0001461437202
553	0.0001461437202
554	0.0001461437202
555	0.0001461437202
556	0.0001461437202
557	0.0001461437202
558	0.0001461437202
559	0.0001461437202
560	0.0001461437202
561	0.0001461437202
562	0.0001461437202
563	0.0001461437202
564	0.0001461437202
565	0.0001461437202
566	0.0001461437202
567	0.0001461437202
568	0.0001461437202
569	0.0001461437202
570	0.0001461437202
571	0.0001461437202
572	0.0001461437202
573	0.0001461437202
574	0.0001461437202
575	0.0001461437202
576	0.0001461437202
577	0.0001461437202
578	0.0001461437202
579	0.0001461437202
580	0.0001461437202
581	0.0001461437202
582	0.0001461437202
583	0.0001461437202
584	0.0001461437202
585	0.0001461437202
586	0.0001461437202
587	0.0001461437202
588	0.0001461437202
589	0.0001461437202
590	0.0001461437202
591	0.0001461437202
592	0.0001461437202
593	0.0001461437202
594	0.0001461437202
595	0.0001461437202
596	0.0001461437202
597	0.0001461437202
598	0.0001461437202
599	0.0001461437202
600	0.0001461437202
601	0.0001461437202
602	0.0001461437202
603	0.0001461437202
604	0.0001461437202
605	0.0001461437202
606	0.0001461437202
607	0.0001461437202
608	0.0001461437202
609	0.0001461437202
610	0.0001461437202
611	0.0001461437202
612	0.0001461437202
613	0.0001461437202
614	0.0001461437202
615	0.0001461437202
616	0.0001461437202
617	0.0001461437202
618	0.0001461437202
619	0.0001461437202
620	0.0001461437202
621	0.0001461437202
622	0.0001461437202
623	0.0001461437202
624	0.0001461437202
625	0.0001461437202
626	0.0001461437202
627	0.0001461437202
628	0.0001461437202
629	0.0001461437202
630	0.0001461437202
631	0.0001461437202
632	0.0001461437202
633	0.0001461437202
634	0.0001461437202
635	0.0001461437202
636	0.0001461437202
637	0.0001461437202
638	0.0001461437202
639	0.0001461437202
640	0.0001461437202
641	0.0001461437202
642	0.0001461437202
643	0.0001461437202
644	0.0001461437202
645	0.0001461437202
646	0.0001461437202
647	0.0001461437202
648	0.0001461437202
649	0.0001461437202
650	0.0001461437202
651	0.0001461437202
652	0.0001461437202
653	0.0001461437202
654	0.0001461437202
655	0.0001461437202
656	0.0001461437202
657	0.0001461437202
658	0.0001461437202
659	0.0001461437202
660	0.0001461437202
661	0.0001461437202
662	0.0001461437202
663	0.0001461437202
664	0.0001461437202
665	0.0001461437202
666	0.0001461437202
667	0.0001461437202
668	0.0001461437202
669	0.0001461437202
670	0.0001461437202
671	0.0001461437202
672	0.0001461437202
673	0.0001461437202
674	0.0001461437202
675	0.0001461437202
676	0.0001461437202
677	0.0001461437202
678	0.0001461437202
679	0.0001461437202
680	0.0001461437202
681	0.0001461437202
682	0.0001461437202
683	0.0001461437202
684	0.0001461437202
685	0.0001461437202
686	0.0001461437202
687	0.0001461437202
688	0.0001461437202
689	0.0001461437202
690	0.0001461437202
691	0.0001461437202
692	0.0001461437202
693	0.0001461437202
694	0.0001461437202
695	0.0001461437202
696	0.0001461437202
697	0.0001461437202
698	0.0001461437202
699	0.0001461437202
700	0.0001461437202
701	0.0001461437202
702	0.0001461437202
703	0.0001461437202
704	0.0001461437202
705	0.0001461437202
706	0.0001461437202
707	0.0001461437202
708	0.0001461437202
709	0.0001461437202
710	0.0001461437202
711	0.0001461437202
712	0.0001461437202
713	0.0001461437202
714	0.0001461437202
715	0.0001461437202
716	0.0001461437202
717	0.0001461437202
718	0.0001461437202
719	0.0001461437202
720	0.0001461437202
721	0.0001461437202
722	0.0001461437202
723	0.0001461437202
724	0.0001461437202
725	0.0001461437202
726	0.0001461437202
727	0.0001461437202
728	0.0001461437202
729	0.0001461437202
730	0.0001461437202
731	0.0001461437202
732	0.0001461437202
733	0.0001461437202
734	0.0001461437202
735	0.0001461437202
736	0.0001461437202
737	0.0001461437202
738	0.0001461437202
739	0.0001461437202
740	0.0001461437202
741	0.0001461437202
742	0.0001461437202
743	0.0001461437202
744	0.0001461437202
745	0.0001461437202
746	0.0001461437202
747	0.0001461437202
748	0.0001461437202
749	0.0001461437202
750	0.0001461437202
751	0.0001461437202
752	0.0001461437202
753	0.0001461437202
754	0.0001461437202
755	0.0001461437202
756	0.0001461437202
757	0.0001461437202
758	0.0001461437202
759	0.0001461437202
760	0.0001461437202
761	0.0001461437202
762	0.0001461437202
763	0.0001461437202
764	0.0001461437202
765	0.0001461437202
766	0.0001461437202
767	0.0001461437202
768	0.0001461437202
769	0.0001461437202
770	0.0001461437202
771	0.0001461437202
772	0.0001461437202
773	0.0001461437202
774	0.0001461437202
775	0.0001461437202
776	0.0001461437202
777	0.0001461437202
778	0.0001461437202
779	0.0001461437202
780	0.0001461437202
781	0.0001461437202
782	0.0001461437202
783	0.0001461437202
784	0.0001461437202
785	0.0001461437202
786	0.0001461437202
787	0.0001461437202
788	0.0001461437202
789	0.0001461437202
790	0.0001461437202
791	0.0001461437202
792	0.0001461437202
793	0.0001461437202
794	0.0001461437202
795	0.0001461437202
796	0.0001461437202
797	0.0001461437202
798	0.0001461437202
799	0.0001461437202
800	0.0001461437202
801	0.0001461437202
802	0.0001461437202
803	0.0001461437202
804	0.0001461437202
805	0.0001461437202
806	0.0001461437202
807	0.0001461437202
808	0.0001461437202
809	0.0001461437202
810	0.0001461437202
811	0.0001461437202
812	0.0001461437202
813	0.0001461437202
814	0.0001461437202
815	0.0001461437202
816	0.0001461437202
817	0.0001461437202
818	0.0001461437202
819	0.0001461437202
820	0.0001461437202
821	0.0001461437202
822	0.0001461437202
823	0.0001461437202
824	0.0001461437202
825	0.0001461437202
826	0.0001461437202
827	0.0001461437202
828	0.0001461437202
829	0.0001461437202
830	0.0001461437202
831	0.0001461437202
832	0.0001461437202
833	0.0001461437202
834	0.0001461437202
835	0.0001461437202
836	0.0001461437202
837	0.0001461437202
838	0.0001461437202
839	0.0001461437202
840	0.0001461437202
841	0.0001461437202
842	0.0001461437202
843	0.0001461437202
844	0.0001461437202
845	0.0001461437202
846	0.0001461437202
847	0.0001461437202
848	0.0001461437202
849	0.0001461437202
850	0.0001461437202
851	0.0001461437202
852	0.0001461437202
853	0.0001461437202
854	0.0001461437202
855	0.0001461437202
856	0.0001461437202
857	0.0001461437202
858	0.0001461437202
859	0.0001461437202
860	0.0001461437202
861	0.0001461437202
862	0.0001461437202
863	0.0001461437202
864	0.0001461437202
865	0.0001461437202
866	0.0001461437202
867	0.0001461437202
868	0.0001461437202
869	0.0001461437202
870	0.0001461437202
871	0.0001461437202
872	0.0001461437202
873	0.0001461437202
874	0.0001461437202
875	0.0001461437202
876	0.0001461437202
877	0.0001461437202
878	0.0001461437202
879	0.0001461437202
880	0.0001461437202
881	0.0001461437202
882	0.0001461437202
883	0.0001461437202
884	0.0001461437202
885	0.0001461437202
886	0.0001461437202
887	0.0001461437202
888	0.0001461437202
889	0.0001461437202
890	0.0001461437202
891	0.0001461437202
892	0.0001461437202
893	0.0001461437202
894	0.0001461437202
895	0.0001461437202
896	0.0001461437202
897	0.0001461437202
898	0.0001461437202
899	0.0001461437202
900	0.0001461437202
901	0.0001461437202
902	0.0001461437202
903	0.0001461437202
904	0.0001461437202
905	0.0001461437202
906	0.0001461437202
907	0.0001461437202
908	0.0001461437202
909	0.0001461437202
910	0.0001461437202
911	0.0001461437202
912	0.0001461437202
913	0.0001461437202
914	0.0001461437202
915	0.0001461437202
916	0.0001461437202
917	0.0001461437202
918	0.0001461437202
919	0.0001461437202
920	0.0001461437202
921	0.0001461437202
922	0.0001461437202
923	0.0001461437202
924	0.0001461437202
925	0.0001461437202
926	0.0001461437202
927	0.0001461437202
928	0.0001461437202
929	0.0001461437202
930	0.0001461437202
931	0.0001461437202
932	0.0001461437202
933	0.0001461437202
934	0.0001461437202
935	0.0001461437202
936	0.0001461437202
937	0.0001461437202
938	0.0001461437202
939	0.0001461437202
940	0.0001461437202
941	0.0001461437202
942	0.0001461437202
943	0.0001461437202
944	0.0001461437202
945	0.0001461437202
946	0.0001461437202
947	0.0001461437202
948	0.0001461437202
949	0.0001461437202
950	0.0001461437202
951	0.0001461437202
952	0.0001461437202
953	0.0001461437202
954	0.0001461437202
955	0.0001461437202
956	0.0001461437202
957	0.0001461437202
958	0.0001461437202
959	0.0001461437202
960	0.0001461437202
961	0.0001461437202
962	0.0001461437202
963	0.0001461437202
964	0.0001461437202
965	0.0001461437202
966	0.0001461437202
967	0.0001461437202
968	0.0001461437202
969	0.0001461437202
970	0.0001461437202
971	0.0001461437202
972	0.0001461437202
973	0.0001461437202
974	0.0001461437202
975	0.0001461437202
976	0.0001461437202
977	0.0001461437202
978	0.0001461437202
979	0.0001461437202
980	0.0001461437202
981	0.0001461437202
982	0.0001461437202
983	0.0001461437202
984	0.0001461437202
985	0.0001461437202
986	0.0001461437202
987	0.0001461437202
988	0.0001461437202
989	0.0001461437202
990	0.0001461437202
991	0.0001461437202
992	0.0001461437202
993	0.0001461437202
994	0.0001461437202
995	0.0001461437202
996	0.0001461437202
997	0.0001461437202
998	0.0001461437202
999	0.0001461437202
